Unnamed: 0,Sales_ID,Product_Category,Sales_Amount,Discount,Sales_Region,Date_of_Sale,Customer_Age,Customer_Gender,Sales_Representative
84540,653364ed-05a0-4cff-9423-3b389d38f018,Groceries,573.2,30.6,Williammouth,2024-07-15,47.0,Male,Daniel Myers
56197,613d2fe3-4726-437e-8779-ce93af3d9324,DIY,320.86,35.78,Jamesside,2024-09-07,34.0,Other,Robert Brown
44000,f841aa80-a2dd-4fdb-b7d2-762b85ab1cd1,DIY,,,Meganmouth,2024-08-06,,,Edward Santos
15866,65a3709e-2dcf-4771-9296-86e2d44a772d,Software,,,New Madison,2024-05-28,,,Nicole Davis
44583,62b96dc2-2792-4729-bc9c-9faf95d92e3f,Music,935.82,43.49,Conradmouth,2024-07-17,37.0,Male,Taylor Trevino
69075,bf256c25-e15d-465f-80de-b7b1d0291b62,Toys,838.6,41.82,West Shawnchester,2024-03-06,44.0,Female,Cody Navarro
94782,d0fe6edc-44a8-4fdd-be7e-919be5fa73ce,Electronics,573.05,31.35,Andrewberg,2024-07-04,55.0,Male,Tiffany Ball
76516,0c821dc8-7ef0-4c5d-855b-e1b0d68409de,Tools,297.86,35.63,Jamesville,2024-06-21,28.0,Other,Brian Bentley
75158,2e27c04c-511e-47c1-b9af-1a590230235b,Jewelry,751.03,43.75,West Jessicaport,2024-08-31,67.0,Female,Brad Rosales
42233,420bf4eb-be26-42ff-9e93-45c8d1fa4121,Electronics,825.18,37.54,Fischerview,2024-05-27,45.0,Male,Sarah Woods
36231,00f6d0d2-9b6b-4b76-b3bd-de630f6bd0dc,Personal Care,831.35,16.42,West Jamie,2024-05-24,31.0,Other,Samuel Rogers
77208,e9019403-9b10-4c12-b1f4-aca74ee78b4e,Pet Supplies,547.34,5.12,Williamsside,2024-02-14,45.0,Other,Jon Frye
61658,403c5f92-7942-4058-8804-a061a0e9eaff,Pet Supplies,,,Benjaminmouth,2024-08-26,,,Mrs. Maria Jones
27795,998c2ef5-3726-4272-bb7c-211aeb05ce10,Groceries,,,East Michelle,2024-01-05,,,Brittney Carrillo
77080,e64caf03-53fc-4878-a2b4-23b7c02c8229,Baby Products,,,Johnsonstad,2024-02-21,,,Seth Roberts
21362,f87fff5d-f715-4833-ae23-c54e5ba20670,Garden,869.54,19.47,East Jenniferstad,2024-05-04,68.0,Female,Nicholas White
98363,bb73774f-9598-47f3-b876-359c74bc87b8,Appliances,209.76,18.23,Whiteview,2024-06-02,51.0,Other,Karen Rogers
97354,f4bf9a1e-4035-4693-b689-9ef482124f1f,Electronics,688.45,31.42,Nicoleland,2024-05-11,40.0,Male,Michael Rodriguez
69238,c98693db-1cc3-42e7-8520-5b5415093c6e,Groceries,769.04,37.0,Judybury,2024-07-12,44.0,Female,Patricia Young
73353,41bf4ff0-9a8f-40fc-a39c-d7734376ea5d,Baby Products,540.89,40.75,West Davidshire,2024-07-09,47.0,Female,Stephen Lane
38058,42813ce0-b2a4-483e-8601-ce66df4f2065,Groceries,680.82,35.23,North Adam,2024-02-25,28.0,Female,Mary Blair
61152,41b5b4ee-40cb-4586-bf36-d6fe81422d6e,Outdoor,247.32,48.4,New Michael,2024-02-06,24.0,Female,Chelsea Green
74376,ff80f169-2437-456a-a60a-07882d04f935,Groceries,717.46,28.88,Lake Timothyport,2024-08-18,36.0,Male,Carol Ray
45529,72195f8f-d170-4708-aa22-a0768a385938,Health,588.61,31.71,Carrolltown,2024-04-29,26.0,Male,Joan Herrera
17134,f642a0c3-7e9b-48f1-8033-51612097e086,Health,898.44,1.19,East Hollyberg,2024-05-12,42.0,Female,Matthew Schaefer
62590,dde1f809-aec5-4542-a1ce-eee7fe94c7a7,Movies,627.29,7.15,North Christine,2024-04-01,61.0,Other,Jeffrey Holloway
69143,5fd454cd-a40e-45da-b52c-e300347d0666,Books,838.94,40.23,New Eric,2024-04-28,69.0,Female,Thomas Lopez
91604,29025139-59f7-4aef-a227-3d266e0cdcb4,Garden,257.96,4.99,Alexborough,2024-01-24,18.0,Male,Brad Collins
26100,e23888a7-1e7a-4471-88cf-39d9f6007576,Office Supplies,131.89,22.51,Hillhaven,2024-04-05,29.0,Female,Christine Powell
90617,e80226e2-9832-46ab-840a-ed79c055aaa8,Clothing,537.79,0.02,Lake Phyllis,2024-07-19,49.0,Male,Margaret Lamb
81691,0bc85a9a-f796-45a0-8276-1538a34f7bf4,Automotive,574.11,13.99,Gutierrezfurt,2024-06-03,59.0,Male,Heather Ellis
39707,7be0659e-54bc-4ee7-871d-4f2560f83e67,Movies,690.19,3.14,South Catherineton,2024-08-10,46.0,Female,Kenneth Glenn
93005,22587d7c-b05f-41db-aa8d-fe026efeca85,Furniture,195.21,26.48,New David,2024-08-07,60.0,Male,Gregory Mcpherson
31056,7799e897-0f72-4ee2-8b37-e967972a99f8,Home & Kitchen,743.39,12.34,Schultzfort,2024-03-26,64.0,Male,Eric Rodriguez
44911,42920eb9-20b0-458a-8cb6-18379fe40e7d,Home & Kitchen,911.08,18.93,Pearsonside,2024-07-17,67.0,Male,Kristi Moreno
75410,6ebce559-28c4-4c10-828f-d6b56b79d8ac,Garden,784.95,20.48,Port Anthonyberg,2024-05-14,53.0,Female,Ashley Knight
85208,df3d849c-c889-48b4-8417-045ed2dd2e61,Software,533.31,23.9,Palmerborough,2024-03-18,66.0,Other,David Patel
48871,74097012-d06c-45e6-861d-5ef1bdd03aeb,Automotive,919.15,29.77,Fordbury,2024-05-27,33.0,Other,Kristen Johnston
98684,b65144ca-662f-4ceb-9c44-d5af892d8a8f,Home & Kitchen,101.83,29.93,Mitchellbury,2024-02-19,58.0,Female,Christopher Schmidt
26493,68d7fa4f-c111-4f3b-b7d5-6130c9dc29b1,Movies,824.61,28.88,East Shawnside,2024-05-13,51.0,Other,Lisa Phillips
67923,8496b023-38dd-4217-9dc2-ce4a91677d6d,Baby Products,504.0,42.12,North Kennethville,2024-07-06,24.0,Other,Cindy Cole
28496,259fe3d7-27a3-4138-921b-a7cf32177307,Furniture,104.95,28.03,Danieltown,2024-07-22,35.0,Male,Kara Wilkerson
53677,cb0ca193-abd2-4100-a3e3-6164c52a8d92,Sports,755.75,6.49,West Johnside,2024-06-29,56.0,Female,Susan Robinson
83803,ee795a26-7205-49b4-8cee-986ea29a43ae,Books,995.21,46.16,South Angela,2024-03-02,28.0,Other,Lisa Roach
23224,547c31a5-2e7b-43dd-8c5a-f9c01d8ce48f,Groceries,804.15,11.3,Lake Patrickmouth,2024-03-16,29.0,Female,Eileen Day
53580,ff2fceb6-1a16-4790-923b-aa1183add6ed,Health,,,South Brenda,2024-07-28,,,Kimberly Hernandez
12681,e61f7314-de2d-485b-882e-65f74a19f070,Pet Supplies,625.14,48.82,North Michelle,2024-08-01,69.0,Other,Amy Walls
6652,e36620bb-ca13-401e-be0f-43d5baf54df2,Home & Kitchen,949.3,37.4,Campbelltown,2024-03-03,32.0,Other,Laura Park
40812,5385d7f7-fc4c-46c6-a942-9b92e90907da,Beauty,,,New Territown,2024-08-09,,,Christie Taylor DDS
75219,654d6078-8692-4833-8aeb-3f890e814168,Office Supplies,,,East Richardport,2024-07-26,,,Kyle Stevens
58974,21d0eadf-92e6-4937-a9f0-96145281d484,Office Supplies,932.15,3.52,Wrightton,2024-01-04,62.0,Female,Thomas Smith
41554,67dcbfda-5942-4a0c-80ae-204292c719fc,DIY,985.74,30.97,Lake Stephen,2024-04-13,51.0,Male,Angel Gilmore
94866,31c323bf-d3ed-4a0d-8100-280e83cc51bd,Health,781.05,19.58,Parsonsville,2024-09-04,61.0,Other,Yolanda Mitchell
68554,b648e2b6-fadd-4b8a-8091-1447a20d2123,Jewelry,784.1,15.65,Marctown,2024-06-20,25.0,Female,Stefanie Robinson
36475,066312d9-d5fb-446e-9cad-351206fd8da2,Baby Products,229.73,25.93,South Brandi,2024-03-30,30.0,Male,Ronald Wright
88081,e6cb50d8-56fc-4c3d-ab97-d0fb59fc9a1f,Office Supplies,504.23,12.47,Collinsmouth,2024-07-06,18.0,Male,Heather Edwards
85871,78adeca6-d9a3-49b0-b0fd-5f6e725ae842,Software,231.6,48.91,West Richardview,2024-03-07,60.0,Other,Nancy Espinoza
71131,f30c6a1a-36cf-4c84-822e-9085219969a3,Electronics,848.52,32.05,New Christopher,2024-06-11,43.0,Other,Tony Garza
27449,9f3ca469-490f-42c1-8180-dd945a522a47,Sports,550.03,26.23,Port Alexander,2024-06-06,42.0,Other,Kenneth Ramirez
69752,40bf9984-f2e1-449d-9bd8-6e5d05bea7e2,DIY,,,Jonathanside,2024-08-22,,,Joseph Romero
41146,1c19f6fc-6a49-4926-a13b-523f16fffa26,Outdoor,984.75,3.1,Lake Steve,2024-02-20,42.0,Other,Jeffrey Shaw
88797,ba96e9e1-f398-41a3-80e9-d439ee2e88c6,Appliances,470.09,15.44,Davidville,2024-03-06,64.0,Other,Heather Hicks
72292,6ccb812f-5db4-4d42-973a-cbc8147209eb,DIY,759.16,42.96,East Joshuahaven,2024-03-17,18.0,Other,Denise Henry
14283,c168500c-68c1-40f2-b4bd-62ce13105694,Electronics,627.36,10.65,Port Brandonville,2024-01-02,39.0,Other,Michelle Hampton
42602,36d9569e-f064-437b-ac14-87999400f5b4,Sports,273.75,17.9,Port Justinmouth,2024-02-05,56.0,Female,Amber Norris
21124,2258d32b-5fbf-474f-9df3-b918ac37bded,Furniture,305.57,43.24,Hawkinschester,2024-01-03,60.0,Other,Matthew Torres
51100,7796db5a-651b-41b9-95c7-39253bb8c221,Sports,639.24,9.23,North Chadside,2024-09-05,59.0,Other,Julia Fox
71002,d62de501-cc75-4b7c-bb48-3c9b09166cc2,Jewelry,742.97,14.04,New Rickyberg,2024-06-16,64.0,Female,Patricia Ramirez
93029,a55cdce5-8563-48f8-8682-3f5c34d511fa,Furniture,779.0,12.91,Carolynville,2024-02-14,67.0,Other,Andrea Foster
59054,befa9569-1b34-44bb-af15-0a459de1e1f1,Books,407.36,30.6,Brownshire,2024-07-22,63.0,Other,Ashley Strong
62390,e661371d-1adf-4806-9829-47369f0a5957,Software,393.05,9.14,Georgeburgh,2024-02-02,64.0,Male,Peter Gomez
62418,e63ba4ed-5130-40f0-a593-7a723df9b559,Jewelry,730.14,31.34,Kelseyshire,2024-05-29,36.0,Male,Christopher Gallegos
11331,8be8f59e-1baf-4545-bef9-3cc4843d2e1e,Groceries,942.74,9.35,Port Jeffport,2024-06-12,24.0,Female,Peter Ryan
81485,4a4a20a2-4f40-4e3b-98d9-d2a8fd355d73,Music,926.43,26.61,West Robin,2024-08-27,48.0,Other,Megan Jones
2868,eb31c8e1-6920-4a1b-85b1-630111265f7b,Appliances,589.74,41.78,West Glenda,2024-06-28,41.0,Female,David Young
57634,fc6dc493-ca45-4e5c-bbfb-e983c2d8c87b,Personal Care,813.59,22.62,South Scott,2024-06-05,54.0,Female,Peter Willis
59880,c1117705-d029-444c-98e9-0f63f1287fd8,Pet Supplies,806.86,48.71,New David,2024-02-02,27.0,Female,Hannah Crawford
21977,c23430ea-98da-412c-bb10-cbf03df5dfe2,Health,,,Markville,2024-04-10,,,Richard Johnson
17746,00440a83-fa7c-43ad-bec1-7ac6620d34eb,Clothing,468.58,27.09,East Bryce,2024-04-11,62.0,Other,Christian Espinoza
35161,b959a33e-d641-4763-bdb7-6859e2180bd1,Electronics,379.87,27.27,Nelsonville,2024-06-15,23.0,Other,Ronnie Webb
51387,7be92fd3-ed7a-402f-8b02-fb375477cc45,Music,192.17,11.57,Krystalhaven,2024-02-26,60.0,Male,Jane Crane
14881,9d97c40e-ea70-4251-9371-576a6735f371,Toys,460.82,14.68,New John,2024-04-03,24.0,Female,Christina Powell
34586,294a6ec9-7701-40ad-8d1d-226a753060a3,Jewelry,260.28,46.47,Lake Thomas,2024-06-08,18.0,Other,Connie Sharp
9025,1db02439-f23e-42a4-b759-30590ee9cf85,Software,563.04,22.18,Williamsonland,2024-02-10,68.0,Male,Teresa Stevens
65730,55e17d7d-3a19-49c4-8989-3d809c5aa792,Tools,896.53,9.44,Jeremyland,2024-04-11,53.0,Other,Daniel Osborn
68562,24a96b87-a592-4835-9af2-9b2daa52c894,DIY,340.36,17.9,West Holly,2024-07-22,23.0,Male,Tiffany Shea
6096,686b315e-2148-4dc0-81c3-6fc9370ce590,Clothing,909.02,33.17,New Carloston,2024-03-08,52.0,Female,Donald Rodriguez
3897,231574d4-5439-4768-9825-838fe3a35315,Automotive,535.78,11.15,Prestonshire,2024-02-08,58.0,Male,Kathryn Ramirez
60988,5b66450e-3963-46d6-85cc-21acbf633019,Automotive,,,West Luisport,2024-08-30,,,Suzanne Richards
61601,8d9e4ef0-edb1-4d0a-8040-4803357a3b3a,Appliances,513.47,25.47,Lake Juanmouth,2024-08-30,36.0,Male,Bethany Rojas
3521,cad63476-d9c8-4239-ae1d-be415cf61535,Tools,856.46,6.57,Nicholeville,2024-02-01,41.0,Female,Samantha Bray
83034,d976fe88-5efe-47c9-89a2-362af1e1ecc4,Clothing,344.63,21.47,Annetteton,2024-01-21,63.0,Male,Andrea Lopez
82651,d522c53d-dc5d-47e1-804b-137ee5dfb1e2,Beauty,843.61,20.95,Haydenburgh,2024-08-16,67.0,Female,Kimberly Henry
73449,846cded1-5467-4ff7-b86a-4f373630a790,Automotive,141.24,29.59,Benjaminmouth,2024-09-07,33.0,Male,Danielle Phillips
37447,225d9f70-7411-4676-a408-66a56803562b,Toys,,,South Henryland,2024-08-04,,,Randy Clark
71294,8cbb4a39-7933-44f5-ac2b-8e61521d8283,Garden,,,Mauriceborough,2024-03-03,,,Joel Russell
25763,25e1b839-11e8-4c45-a3d2-656bfc6ec767,Baby Products,,,Lake Amyport,2024-01-17,,,Laura Fletcher
74545,b4f66d10-e638-44de-abfb-a88c5c7e7546,Health,978.7,18.68,Kellerville,2024-03-27,68.0,Female,Victor Davis
8037,e621fce3-e06f-4845-b14c-faf8234f30bf,Jewelry,,,East William,2024-05-11,,,Nicole Morris
10942,634b7dc3-416c-43d7-a107-76a6ccba56b0,Software,785.64,46.36,Paulstad,2024-06-11,36.0,Male,Jill Ruiz
8405,d0cd22c2-4d16-4b87-8da2-16e3b9caf8c3,Office Supplies,948.46,7.74,Gomezland,2024-07-25,38.0,Female,Amy Walker
44214,822fed11-0a25-450f-92dd-44448517dc5b,Furniture,345.74,24.42,Port Sandrashire,2024-03-21,34.0,Male,Jordan Miller
33652,84489020-0a0c-47ee-81ac-e7c21ea718b4,Groceries,515.7,16.35,Port Virginia,2024-08-24,67.0,Other,Katherine Brandt
13631,117c4a1d-8cf4-4485-b7ba-453ce4a73463,Toys,,,South Josephside,2024-08-28,,,Nathan Acosta
37182,c44df1fb-6962-420d-8f27-a372a6c6a0c9,Electronics,827.51,10.52,New Mary,2024-08-21,53.0,Male,Sherry Pham
78154,3dc2114c-018d-4675-b884-bebf27cd5990,Movies,947.0,30.96,New Crystal,2024-09-07,26.0,Other,Brittany Walton
21502,05494000-949b-4df1-8b3f-eed5ca8578d9,Health,755.45,11.08,South Williamport,2024-07-26,34.0,Male,Katherine Castro
71654,8b42a1db-0576-48e8-b3a4-7738c9f835dd,Software,404.66,34.93,Port Dakotahaven,2024-03-23,39.0,Female,Amanda Williams
40082,0f3f867d-373c-4685-885a-817f74fbcc86,Jewelry,649.48,26.63,East Michaelton,2024-08-20,44.0,Other,James Burke
21138,3ed44aa7-7040-4576-9e56-a10d1ef48a54,Books,490.99,6.43,East Marissa,2024-02-21,50.0,Female,Austin Merritt
30088,c38404de-759b-4325-89c1-4ac6d4cc68f4,Books,841.36,30.83,New Katherine,2024-03-16,42.0,Male,Stephanie Johnston
30149,3a02ac1f-307e-41d9-826f-5fb3c3d02676,Movies,827.73,6.61,Allenbury,2024-05-28,49.0,Other,John Walsh
49878,d50e4732-360f-4ecc-a20f-88233fe0f5fb,Personal Care,912.54,14.11,North Christopher,2024-06-15,39.0,Female,Rachel Maldonado
86208,5893870f-4a06-4828-a60f-2490797281de,Music,126.25,36.14,Sylviachester,2024-06-04,57.0,Female,Melanie Watts
52190,9376654e-9b61-42ec-a11a-44835f9c2bac,Groceries,200.75,41.39,Williamsport,2024-01-23,39.0,Female,Sarah Jones
81074,a9ea77e7-83eb-49b2-a7c2-137de65d55c7,Home & Kitchen,998.34,2.8,Jordanstad,2024-07-08,69.0,Female,Brandon Hunter
75560,18237241-7ae2-447b-b935-b9aae019cf2d,Software,428.21,49.61,New Joshua,2024-05-06,26.0,Female,Anthony Jones
50980,2ad19953-1acb-4397-a2e2-9a5a6a8922de,Health,775.98,3.97,Andrewfurt,2024-07-11,40.0,Other,Alyssa Hardin
8506,c56f2cc7-b5de-4882-9ec0-0706f4d0c2ce,Tools,591.05,16.3,Popebury,2024-02-21,47.0,Female,David Santos DVM
75358,b101ebc1-4e5b-4604-8e61-bf4306f841b4,Groceries,791.57,5.7,Lake William,2024-06-23,30.0,Male,Jason Clark
2286,8372ea6d-c51c-44df-b284-6d351794bc7b,Movies,436.54,19.15,New Megan,2024-07-25,52.0,Female,Chad Cummings
3040,be9bd388-5135-410c-857a-dadf82124901,Toys,526.29,9.05,New Todd,2024-07-18,67.0,Female,Juan Santiago
80174,289755e3-1a6b-49bd-9e28-7b46378e1469,Personal Care,459.86,11.62,West Jose,2024-05-10,61.0,Female,Joshua Lopez
42200,5b4f7aee-d446-4f85-aa7c-fb2ac9f6c891,Sports,288.49,8.34,Johnsonton,2024-03-29,63.0,Female,James Gonzales
71630,91b0c50a-6e5c-4b6e-a693-91fb21829214,Toys,487.8,44.94,Kathleenmouth,2024-05-31,27.0,Female,Jeremy Butler
10902,9c3ea6c8-1390-4ea3-b2b6-1990ae10dc2d,Home & Kitchen,401.28,46.14,Coxbury,2024-02-01,31.0,Other,Jacob Carter
52081,0e7c222e-8b0b-4b2b-8034-bc218fe5aa55,Office Supplies,,,Caseyborough,2024-04-13,,,Maria Dillon
71283,a7174c94-8c41-4607-bf3e-b6dc5236f5fd,Books,276.79,41.69,Cummingsshire,2024-06-30,57.0,Male,Wendy Kline
16736,09905810-9478-4847-8bf7-01aa0747e141,Furniture,566.65,36.86,New Elizabeth,2024-02-14,69.0,Male,Cindy Ortega
20174,04367d23-b40b-47e0-b1d0-3785a0c4e23a,Automotive,918.36,16.1,Lake Ryanmouth,2024-05-01,50.0,Female,Christopher Hall
77110,13602e8c-009e-4eb0-9824-35ab23ea00c9,Outdoor,699.9,29.87,Richardsonland,2024-01-20,35.0,Female,Colleen Frost
92833,49ef7f68-0227-4ce1-b21b-1dca3fd89240,Sports,572.58,22.12,New Dean,2024-06-03,61.0,Female,Michael Kelly
14544,cdc0b876-6471-47a6-9072-4b67649aae6d,Sports,232.5,42.28,Allenbury,2024-05-24,53.0,Female,Edward Jordan
61541,ecfb00cb-e32b-4db8-b8a7-e05e236fa95b,DIY,408.7,15.86,Thomasfort,2024-06-09,30.0,Male,Denise Page
81220,e1f928d1-1cbe-43fa-b822-0eac1521e4a1,Software,556.14,20.12,North Randy,2024-06-29,53.0,Female,Sean Cisneros
73080,8cb73732-07e0-4dcb-86f9-d78a96dfc038,Pet Supplies,715.91,48.52,Nancyburgh,2024-08-16,31.0,Other,Charles Smith
47714,10bbdd4f-4ee7-41ea-967d-fd51a3a53604,Home & Kitchen,827.52,16.19,North Jose,2024-01-18,45.0,Female,Donald Estes
97669,083eef4f-efdc-4908-a8d7-cb67f385be16,Groceries,769.54,20.23,Cruzberg,2024-07-11,20.0,Female,Dr. Anna Morales
99311,35647370-f63b-40f8-8a2b-36a43b910ea2,Music,248.55,16.16,Birdhaven,2024-02-26,29.0,Other,Jessica Graham
7007,fc538f44-62d4-4669-8ac6-ab9843ed21aa,Baby Products,,,Colemanland,2024-02-01,,,Ryan Villarreal
18271,b7673b54-750c-4420-a4ce-f34c1aeb077b,Toys,343.44,36.47,Lake Stephanie,2024-05-27,69.0,Other,Joseph Collins
49495,843f1f14-5a38-4916-9bdc-9d0e86f60536,Furniture,230.2,28.25,Hillbury,2024-01-15,68.0,Male,Jennifer Lewis
41696,80e5dc52-41e2-40b7-aef6-2df37a037dfa,Toys,456.3,11.42,Lake Paula,2024-01-10,22.0,Male,Tyler Burke
66341,153c2583-9e4e-4225-b13f-8ced3faf4fed,Clothing,695.3,48.35,North Ashleyborough,2024-08-20,32.0,Female,Tammy Miller
74480,36bb58ef-5c0e-47f2-88fd-3c2f0b15ed12,Beauty,,,Colliertown,2024-01-27,,,Sarah Castillo
55530,3d82ee79-b687-4b24-bbb5-a7ef1468e350,Clothing,874.05,41.54,Johnsonstad,2024-01-28,34.0,Other,Megan Griffith
35576,b33bd7c5-c495-440c-bfc9-1563b55c605d,Jewelry,704.17,15.51,Port Shawnside,2024-05-29,31.0,Other,Jason Jones
48161,0370cc1e-4f91-4215-a7a5-120476d97255,Office Supplies,579.9,44.9,Kyletown,2024-01-04,54.0,Female,Matthew Dunn
44330,bf304dfa-8e60-4b33-b402-a48bc5c1ac20,Clothing,994.1,48.9,Melissatown,2024-03-18,69.0,Male,Natalie Hampton
12051,c83ff88b-dbce-44d9-8178-57da832d75a2,Automotive,319.47,22.04,East Juliechester,2024-05-18,57.0,Male,Richard White
98357,e4a6d0d0-151a-4baf-9727-0e24a0b9c781,Movies,103.64,14.43,New Lauraburgh,2024-02-11,29.0,Other,Dr. Robert Scott
69553,1d8c42ea-eb1f-4870-96c5-e957a01d5a0c,Toys,,,Lake Matthew,2024-08-03,,,Drew Howe
81817,5fd0c337-99ba-461f-a019-0a206825d166,Office Supplies,646.69,41.71,West Julieburgh,2024-01-16,52.0,Other,Monica Butler
66946,18f90327-ce82-462d-923d-9d395720b76f,Toys,344.8,25.02,North Loriside,2024-03-20,55.0,Male,George Sanchez
99387,6c9dcaae-123a-4654-827d-c919f3b91db6,Sports,882.81,46.08,Port Danahaven,2024-04-25,68.0,Female,Daniel Doyle
32906,187c10b6-3f2b-4db5-b63f-a5b5747cb98b,Personal Care,862.88,5.5,Williamside,2024-04-08,60.0,Other,Valerie Irwin
3882,ddc3b107-a11f-409b-90ef-f1ceec372f39,Garden,327.75,17.41,Maryside,2024-03-10,24.0,Female,Brianna Archer
38332,567aaa61-3452-460b-8c43-ebe9b0a60f1b,Books,335.86,41.99,Mariohaven,2024-06-17,44.0,Other,Danielle Deleon
65119,e0a55d6b-a131-4111-8935-ea949439c127,Outdoor,,,Port Jamesport,2024-05-02,,,Mr. Hector Ramirez
70684,d5e51ac7-0ab0-4cef-8c8a-f43b988aecdb,Beauty,854.52,32.89,North Timothy,2024-08-03,22.0,Male,Matthew Farmer
81172,4facbfc6-9a25-4be4-ba37-7e63bf1fd36c,Office Supplies,739.41,37.99,West Christy,2024-01-24,68.0,Other,Jessica Durham
2516,6b46fb26-b544-4e87-9020-c883131d12fd,Garden,960.94,6.09,West Mary,2024-08-22,27.0,Other,Jerry Smith
17895,9536ffd9-31fd-49b6-a235-baf31ec08b80,Personal Care,322.76,28.52,East Debraview,2024-04-05,28.0,Male,Jennifer Wilkinson
32030,c0e3376a-9089-435e-8b0e-19089e3a6e60,Furniture,,,Port Aaron,2024-05-15,,,Ebony Johnson
42545,c2ea2c56-dc37-4698-aba7-5be7babfaf16,Office Supplies,859.75,41.38,New Oscarmouth,2024-05-25,32.0,Female,Cathy Zavala
45739,191d8bbf-f4d4-472c-8ecb-b473dc837a04,Sports,286.56,49.0,East Sherry,2024-03-24,29.0,Female,Christina Fuller
86400,cddcc33d-61f6-49c4-a848-e6b704bdc21d,Garden,711.49,34.91,East Thomasmouth,2024-06-08,68.0,Other,Stephanie Harris
37503,fc976ac7-a615-4705-8c01-86884b4f06d6,Books,847.19,19.1,East Natasha,2024-04-05,53.0,Other,Erin Williams
92307,a8a39899-2b0b-4776-858b-ca526f7258da,Garden,801.53,19.41,Tamarafurt,2024-03-08,58.0,Female,Kim Wilson
99040,04c00aeb-d177-488f-a318-112742bdccde,Personal Care,467.5,32.03,West Tina,2024-05-04,35.0,Female,Sharon Herman
20260,b18501f6-d1bb-408e-8825-faafb2bf05ab,Baby Products,693.24,11.68,Port Brendabury,2024-08-21,19.0,Female,Thomas Oliver
64756,eca4b238-4c7c-4450-a12a-4a51d91e1699,Appliances,168.5,45.69,Alvaradoport,2024-09-06,53.0,Male,Tammy Barton
65826,ba8b47e3-4e1e-45ca-a682-da3e4318e9e0,Music,678.81,4.64,Loriberg,2024-06-23,56.0,Female,Kyle Herrera
89491,8d699b63-5871-475e-b885-aedf85c9925d,Books,591.67,46.38,North Susan,2024-04-15,25.0,Other,Vanessa Fuentes
22034,3f51045f-0aa3-4f39-982c-399ff4a94ce4,Home & Kitchen,906.31,48.29,North Stephanie,2024-04-13,63.0,Other,Scott Warner
86581,6887ae14-ef29-4b97-85b8-2f2b21fd6e59,Office Supplies,236.07,15.46,South Jacob,2024-01-17,23.0,Female,Matthew Montgomery
76225,060cb356-9b8e-457e-a25e-4e75e4757b6c,Sports,,,Lake Ronald,2024-05-11,,,Brandon Miller
45966,ce6ba7c7-c628-4ddc-b277-3a389875a69c,Automotive,234.92,3.29,South Kristenside,2024-08-12,69.0,Other,Brian Cole
72325,426457fb-7899-4e0d-8692-c4c4422c33a6,Clothing,,,Garciafort,2024-07-01,,,Zachary Murray
96959,67caede9-2ee5-445d-bd11-df7da0df0d7b,Automotive,437.56,44.67,East Chadchester,2024-05-20,38.0,Other,Carolyn Rodriguez
44355,4c0da1ef-3136-42cf-898e-fc25540cc8be,Movies,907.17,36.83,Danielland,2024-06-20,31.0,Male,Monique Heath
67312,80f3b0fe-adbb-417a-ac1c-224e317baca3,Home & Kitchen,294.13,38.42,Charleston,2024-06-17,46.0,Male,Lisa Henderson
80495,f5e57a89-0d54-4030-8ec4-b5c8e5d8e017,Pet Supplies,160.07,49.22,East Eric,2024-04-10,49.0,Other,Kristen Wong
7230,a1d8cccf-d234-445a-946b-24ecd7a9a19a,Garden,249.43,31.88,Kaylaburgh,2024-05-15,32.0,Female,Jason Mcdonald
18924,e544c570-5532-41bd-94f7-152fdada9960,Sports,193.11,9.67,New Melissaburgh,2024-05-06,32.0,Female,James Frazier
93273,e1a277c0-bfa9-4f40-85b2-d630d0532784,Movies,506.01,38.05,West Haroldborough,2024-05-14,27.0,Male,Kimberly Doyle
12035,1ec67259-9e7a-4d32-b9c3-0a3519db3253,Clothing,281.46,18.08,Valerieshire,2024-05-17,44.0,Male,Melissa Boyle
58503,faa2c0d7-c2be-4485-9799-d5aa39a5df7d,Movies,353.93,26.14,East Michelle,2024-01-07,39.0,Female,Jay Kramer
74620,3439c986-4df5-47da-957e-987ccd10bdb4,Furniture,,,South Justinport,2024-06-10,,,Benjamin Medina
52666,50d6814a-de23-450d-839a-34e82134d9cb,Office Supplies,690.89,34.0,Lake Kelly,2024-06-01,64.0,Male,Amy Larson
51521,ad6093b3-1071-41a5-a8a5-faf30a24c1d6,Office Supplies,137.58,4.14,West Lauren,2024-05-25,38.0,Other,Meghan Wheeler
58833,865d2124-eb5c-4e01-8dbd-473cd0c3644c,Books,706.34,28.69,Arnoldfurt,2024-07-02,20.0,Other,Stephen Ward
24010,a820ea48-f2aa-4321-a483-ce9b6e98339e,Health,981.56,38.29,Hernandezview,2024-03-27,42.0,Male,Dylan Wood MD
17163,fa8da1cf-cd52-4bed-b4cf-4aaa5ac2ca2e,Toys,625.03,9.11,Alexandratown,2024-07-04,61.0,Other,Lindsey Aguirre
71100,bf7c2a49-a972-4952-886d-d8327148c517,Automotive,955.59,19.57,Elizabethmouth,2024-06-19,40.0,Female,Taylor Le
76540,4b4803bb-80bc-4c5f-a926-91e6308153e7,Baby Products,658.7,8.29,Lake Aaronmouth,2024-05-30,43.0,Male,Jack Bass MD
17298,822613fe-c237-41f7-9994-1d8098fd979a,Furniture,,,Jonathanton,2024-07-27,,,Cassandra Romero
